🇨🇳央视频道,#genre#
咪咕视频,http://[2409:8087:1414:22::1006]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226046/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1007]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226046/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1006]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226048/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1007]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226048/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1106]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1107]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1108]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1109]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::110c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::110d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::110e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::110f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1112]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1113]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1118]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1119]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::111c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::111d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1124]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1125]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226840/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1002]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1003]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1106]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1107]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1108]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1109]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::110c]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::110d]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::110e]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::110f]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1110]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1111]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1118]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1119]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1124]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://[2409:8087:1414:22::1125]:80/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226941/index.m3u8
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226564/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226569/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226573/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226638/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226642/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226646/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227047/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227107/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227158/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227189/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227228/index.m3u8?servicetype=1
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226564/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226569/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226573/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226638/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226642/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226646/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227047/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227107/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227158/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227189/index.m3u8?servicetype=3
咪咕视频,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227228/index.m3u8?servicetype=3
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225965/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225962/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225959/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225935/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225906/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225876/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225920/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225917/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225914/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225911/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225908/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225905/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225902/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225899/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225896/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225893/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225871/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225868/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225865/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225862/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225861/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225860/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225859/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225858/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225856/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225855/index.m3u8?
咪咕NBA,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225854/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225853/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225852/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225851/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225849/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225848/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225846/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225845/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225843/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225842/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225840/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225839/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225837/index.m3u8?
咪咕NBA,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225834/index.m3u8?
咪咕NBA,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225820/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225817/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225814/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225811/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225808/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225805/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225802/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225799/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225796/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225793/index.m3u8?
咪咕NBA,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225792/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225789/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225786/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225783/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225780/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225777/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225774/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225771/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225769/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225654/index.m3u8?
咪咕视频,http://cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225850/index.m3u8？


🇨🇳国际频道,#genre#
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8?zgangd
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8?zgangd
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8?zgangd
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8?zgangd
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8?zgangd
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8?zgangd
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
海豚综合台,http://58.99.33.16:1935/liveedge17/live_077_3.stream/chunklist.m3u8
好消息电视台1,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息电视台2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
中台湾生活网,http://58.99.33.16:1935/liveedge17/live_852_3.stream/chunklist.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
南投新闻网,http://58.99.33.16:1935/liveedge17/live_853_3.stream/chunklist.m3u8
儒释道经,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
天映经典,http://120.84.96.66:808/hls/85/index.m3u8
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
星空卫视,http://120.84.96.50:808/hls/79/index.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
原住民电视台,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
TVBS新聞,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
财经体育资讯台,http://120.84.96.50:808/hls/86/index.m3u8
财经体育资讯台,http://120.84.96.55:808/hls/86/index.m3u8
大愛二臺,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大愛一臺,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
东森电影,http://120.84.96.62:808/hls/32/index.m3u8?blog.ntnas.top
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
东森洋片,http://120.84.96.62:808/hls/33/index.m3u8?blog.ntnas.top
俄罗斯中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
Pearl,http://120.84.96.50:808/hls/26/index.m3u8
东森电影台,http://120.84.96.78:808/hls/32/index.m3u8
东森电影台,http://120.84.96.66:808/hls/32/index.m3u8?blog.ntnas.top
东森洋片台,http://120.84.96.78:808/hls/33/index.m3u8
东森洋片台,http://120.84.96.62:808/hls/33/index.m3u8?blog.ntnas.top
东森洋片台,http://120.84.96.66:808/hls/33/index.m3u8?blog.ntnas.top
明珠台,http://120.84.96.78:808/hls/26/index.m3u8
AXN,http://he11o.akadatel.com/iptv/LTTLAKKUMH6ENZ/6162/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8 
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0 
翡翠台,http://113.64.147.62:808/hls/67/index.m3u8 
翡翠台,http://113.64.147.193:808/hls/67/index.m3u8 
TVB星河,http://113.64.147.62:808/hls/135/index.m3u8 
TVB星河,http://113.64.147.193:808/hls/135/index.m3u8
功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8 
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
Pearl,http://120.84.96.50:808/hls/26/index.m3u8 
财经体育资讯台,http://120.84.96.50:808/hls/86/index.m3u8 
财经体育资讯台,http://120.84.96.55:808/hls/86/index.m3u8 
星空卫视,http://120.84.96.50:808/hls/79/index.m3u8 
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8 
RTHK32,http://198.16.64.10:8278/rhk32_twn/playlist.m3u8?tid=MBCB4455322944553229&ct=19226&tsum=60bac13753ada5abc8873783d6611ebd
TVBS新闻台,http://198.16.64.10:8278/tvbs_n/playlist.m3u8?tid=MEFE5283322452833224&ct=19226&tsum=5f4e9bb0782ab3aae36328763cba2ffd
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻台,rtmp://59.124.75.138/sat/tv551
TVBS新闻台,rtmp://59.124.75.150/sat/tv551
TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8 
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
三立新闻,http://140.238.155.232:9000/jmsytb.m3u8?c=23
云林新闻网,http://58.99.33.16:1935/liveedge17/live_854_3.stream/chunklist.m3u8
南投新闻网,http://58.99.33.16:1935/liveedge17/live_853_3.stream/chunklist.m3u8
天映经典,http://120.84.96.66:808/hls/85/index.m3u
靖天卡通台,http://198.16.64.10:8278/jingtiancartoon_twn/playlist.m3u8?tid=MD1D2636832926368329&ct=19226&tsum=22c17cfa6920f0b4a9d45746ac25c547
中天综合,http://218.32.47.179:18526/http/192.168.1.9:8081/hls/67/809/ch25.m3u8
中天综合,http://50.7.220.74:8278/ctizhonghe/playlist.m3u8?tid=MBBB1520797915207979&ct=19193&tsum=3a6f7f0c591c2ec6678d51b741f290b2 
华视新闻资讯台,http://218.32.47.179:8538/http/192.168.1.9:8081/hls/61/803/ch03.m3u8
公视,http://50.7.220.74:8278/ctv_taiwan/playlist.m3u8?tid=13765524&ct=17990&tsum=03eb77c1c186944b97737f14e95076c0 
民视,rtmp://59.124.75.138/sat/tv051
民视,rtmp://59.124.75.150/sat/tv051
台视,http://123.51.229.65:18543/http/192.168.1.9:8081/hls/72/814/ch46.m3u8
台视,http://198.16.64.10:8278/ttv_taiwan/playlist.m3u8?tid=MDCD7498841774988417&ct=19226&tsum=205fa69ca9e6c04cfa0ed0b301647d1e
台视,rtmp://59.124.75.138/sat/tv071
中视,rtmp://59.124.75.138/sat/tv091
公视,http://198.16.64.10:8278/ctv_taiwan/playlist.m3u8?tid=MCCC8750228587502285&ct=19225&tsum=aca6268c0dd9f618ed5e944942132557
华视,rtmp://59.124.75.138/sat/tv111
华视,rtmp://59.124.75.150/sat/tv111
东森财经新闻,http://198.16.64.10:8278/ettvcaijing_twn/playlist.m3u8?tid=MD5D9010164090101640&ct=19225&tsum=cc229773020f89af853b23d81e0e6371
东森财经新闻,rtmp://59.124.75.138/sat/tv571
东森财经新闻,rtmp://59.124.75.150/sat/tv571
东森综合,http://50.7.220.74:8278/ettvzhonghe/playlist.m3u8?tid=m65c4e525f24617101171&ct=17874&tsum=663db593cfeefc92ce4b5d7461988f3f
东森幼幼,http://198.16.64.10:8278/yoyo_twn/playlist.m3u8?tid=MEBE7340063173400631&ct=19225&tsum=e95304aa3743de8d4f23a23642d4d8a5
东森幼幼,http://50.7.220.74:8278/yoyo_twn/playlist.m3u8?tid=MEBE7340063173400631&ct=19225&tsum=e95304aa3743de8d4f23a23642d4d8a5
东森戏剧,http://198.16.64.10:8278/ettvdrama/playlist.m3u8?tid=ME1E3883142638831426&ct=19225&tsum=12c87a5fab65a0ba071cebce86313f45
东森戏剧,http://50.7.220.74:8278/ettvdrama/playlist.m3u8?tid=m921dcb630ebe17354109&ct=17874&tsum=695370160923af940d1a90d44c262acc
东森电影,http://198.16.64.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
东森电影,http://120.84.96.62:808/hls/32/index.m3u8?blog.ntnas.top
东森洋片,http://50.7.220.74:8278/ettvwestern/playlist.m3u8?tid=MA6A9686180296861802&ct=19193&tsum=79b2173b4455c70b50330eed478049a4
东森洋片,http://120.84.96.62:808/hls/33/index.m3u8?blog.ntnas.top
东森超视,http://198.16.64.10:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5
Baby TV,http://198.16.64.10:8278/Babytv/playlist.m3u8?tid=MEEE1890535318905353&ct=19225&tsum=416f2cc4b72f4963317f557858cdbd02
AXN,http://218.32.47.179:18558/http/192.168.1.9:8081/hls/71/813/ch43.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
长城精品,http://50.7.220.74:8278/chcfamily/playlist.m3u8?tid=ME7E3282776332827763&ct=18393&tsum=c098f25f9c140478d2a814b22a7ccbd3
TLC,http://198.16.64.10:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
海豚综合台,http://58.99.33.16:1935/liveedge17/live_077_3.stream/chunklist.m3u8
美丽人生,http://58.99.33.16:1935/liveedge17/live_070_3.stream/chunklist.m3u8
时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
中台湾生活网,http://58.99.33.16:1935/liveedge17/live_852_3.stream/chunklist.m3u8
原住民电视台,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
原住民电视台,https://streamipcf.akamaized.net/live/_definst_/smil:live.smil/chunklist_b3000.m3u8?cuac=guest&cref=https%3A%2F%2Fwww.ipcf.org.tw%2F 
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8 
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8 
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
大爱,http://198.16.64.10:8278/daai_twn/playlist.m3u8?tid=MF5F4357730143577301&ct=19225&tsum=10c092424b1c12259444b68ad663c9eb
好消息2台,http://198.16.64.10:8278/good2_twn/playlist.m3u8?tid=ME9E3966510439665104&ct=19225&tsum=a2788b2ccea04a8a8082d663fb7838e5
博斯高球Ⅱ,http://198.16.64.10:8278/bosigolf2_twn/playlist.m3u8?tid=MF5F9848925298489252&ct=19225&tsum=2600464749aadbcd55d1c32ec071e36e
博斯魅力,http://198.16.64.10:8278/bosisport1_twn/playlist.m3u8?tid=MF6F6900999569009995&ct=19225&tsum=1d6e966a02c88867f2a3234f3a980b7d
